DATE,TEAM,VS,H/A,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF
11/15/2022 , POR,SAS,H,W,240,117,41,79,51.9,15,32,46.9,20,26,76.9,9,30,39,22,6,3,15,17
11/17/2022 , POR,BKN,H,L,240,107,36,93,38.7,13,36,36.1,22,27,81.5,8,31,39,22,9,5,9,22
11/19/2022 , POR,UTA,H,L,240,113,39,83,47,13,42,31,22,27,81.5,10,33,43,27,11,8,17,22
11/21/2022 , POR,MIL,A,L,240,111,44,93,47.3,8,29,27.6,15,19,78.9,12,28,40,19,5,3,15,17
11/23/2022 , POR,CLE,A,L,240,96,35,78,44.9,13,31,41.9,13,13,100,11,21,32,28,9,4,16,24
11/25/2022 , POR,NYK,A,W,265,132,42,85,49.4,10,32,31.3,38,51,74.5,13,35,48,24,3,3,12,24
11/27/2022 , POR,BKN,A,L,240,97,35,79,44.3,12,33,36.4,15,22,68.2,11,31,42,27,4,2,13,16
11/29/2022 , POR,LAC,H,L,240,112,42,90,46.7,17,35,48.6,11,15,73.3,9,34,43,24,6,7,11,23
11/30/2022 , POR,LAL,A,L,240,109,42,90,46.7,8,24,33.3,17,21,81,12,33,45,21,4,5,10,25
12/03/2022 , POR,UTA,A,W,240,116,41,85,48.2,10,25,40,24,31,77.4,12,37,49,19,5,6,13,20
12/04/2022 , POR,IND,H,W,240,116,42,86,48.8,17,40,42.5,15,22,68.2,11,34,45,32,10,3,15,17
12/08/2022 , POR,DEN,H,L,240,120,44,91,48.4,16,40,40,16,16,100,13,25,38,30,10,3,12,20
12/10/2022 , POR,MIN,H,W,240,124,43,83,51.8,13,34,38.2,25,28,89.3,11,34,45,20,5,4,16,24
12/12/2022 , POR,MIN,H,W,240,133,48,89,53.9,21,46,45.7,16,21,76.2,11,43,54,32,4,4,18,21
12/14/2022 , POR,SAS,A,W,240,128,49,81,60.5,18,40,45,12,17,70.6,5,35,40,26,5,3,17,20
12/16/2022 , POR,DAL,A,L,240,110,39,89,43.8,13,37,35.1,19,25,76,10,32,42,21,4,2,12,22
12/17/2022 , POR,HOU,A,W,240,107,40,85,47.1,13,36,36.1,14,19,73.7,10,26,36,20,8,4,12,20
12/19/2022 , POR,OKC,A,L,240,121,44,88,50,16,37,43.2,17,21,81,14,31,45,26,5,2,16,28
12/21/2022 , POR,OKC,A,L,240,98,39,79,49.4,14,36,38.9,6,9,66.7,9,27,36,29,9,5,18,22
12/23/2022 , POR,DEN,A,L,240,107,39,87,44.8,9,35,25.7,20,26,76.9,13,30,43,24,5,3,13,21
12/26/2022 , POR,CHA,H,W,240,124,43,86,50,14,38,36.8,24,28,85.7,10,40,50,28,8,9,15,20
12/30/2022 , POR,GSW,A,L,240,112,42,91,46.2,12,39,30.8,16,23,69.6,17,32,49,22,2,4,14,20
01/02/2023 , POR,DET,H,W,240,135,48,84,57.1,14,31,45.2,25,35,71.4,6,38,44,29,16,6,18,27
01/04/2023 , POR,MIN,A,L,240,106,33,75,44,9,29,31,31,42,73.8,12,27,39,18,8,7,16,30
01/06/2023 , POR,IND,A,L,240,99,38,94,40.4,9,33,27.3,14,17,82.4,12,40,52,30,5,1,18,19
01/08/2023 , POR,TOR,A,L,240,105,34,76,44.7,9,30,30,28,37,75.7,10,32,42,19,5,4,22,24
01/10/2023 , POR,ORL,H,L,240,106,42,87,48.3,6,35,17.1,16,19,84.2,13,30,43,22,10,7,16,22
01/12/2023 , POR,CLE,H,L,240,113,40,78,51.3,11,33,33.3,22,29,75.9,5,31,36,17,6,4,16,27
01/14/2023 , POR,DAL,H,W,240,136,49,88,55.7,17,41,41.5,21,22,95.5,10,37,47,34,7,4,9,20
01/15/2023 , POR,DAL,H,W,240,140,43,85,50.6,17,44,38.6,37,42,88.1,8,33,41,28,3,6,7,29
01/17/2023 , POR,DEN,A,L,240,113,38,83,45.8,13,40,32.5,24,25,96,5,30,35,21,3,4,13,24
01/19/2023 , POR,PHI,H,L,240,95,32,85,37.6,9,37,24.3,22,29,75.9,13,31,44,19,4,3,15,15
01/22/2023 , POR,LAL,H,L,240,112,37,86,43,17,46,37,21,25,84,11,27,38,24,5,7,11,24
01/23/2023 , POR,SAS,H,W,240,147,55,92,59.8,20,33,60.6,17,22,77.3,8,28,36,34,11,4,9,16
01/25/2023 , POR,UTA,H,W,240,134,51,89,57.3,17,36,47.2,15,18,83.3,6,35,41,26,9,4,10,15
01/28/2023 , POR,TOR,H,L,240,105,40,76,52.6,7,24,29.2,18,23,78.3,3,24,27,18,3,6,11,16
01/30/2023 , POR,ATL,H,W,240,129,43,79,54.4,19,40,47.5,24,27,88.9,3,29,32,24,2,7,8,21
02/01/2023 , POR,MEM,A,W,240,122,41,87,47.1,14,36,38.9,26,27,96.3,9,32,41,24,3,5,13,22
02/03/2023 , POR,WAS,A,W,240,124,43,88,48.9,17,41,41.5,21,23,91.3,11,27,38,25,5,2,7,17
02/04/2023 , POR,CHI,A,L,240,121,44,87,50.6,14,43,32.6,19,21,90.5,7,26,33,22,3,3,9,19
02/06/2023 , POR,MIL,H,L,240,108,37,91,40.7,9,36,25,25,29,86.2,1,27,28,23,5,2,8,20
02/08/2023 , POR,GSW,H,W,240,125,43,78,55.1,8,27,29.6,31,32,96.9,12,35,47,25,6,3,21,16
02/10/2023 , POR,OKC,H,L,240,129,42,76,55.3,16,40,40,29,31,93.5,9,23,32,29,3,5,18,27
02/13/2023 , POR,LAL,H,W,240,127,46,97,47.4,23,47,48.9,12,13,92.3,8,34,42,27,7,9,7,15
02/14/2023 , POR,WAS,H,L,240,101,36,86,41.9,12,42,28.6,17,24,70.8,12,25,37,20,9,5,12,19
02/23/2023 , POR,SAC,A,L,240,116,43,93,46.2,16,38,42.1,14,17,82.4,9,24,33,26,12,3,12,23
02/26/2023 , POR,HOU,H,W,240,131,42,77,54.5,20,39,51.3,27,35,77.1,6,31,37,20,7,7,13,21
02/28/2023 , POR,GSW,A,L,240,105,37,86,43,12,39,30.8,19,22,86.4,9,24,33,26,8,4,13,17
03/01/2023 , POR,NOP,H,L,240,110,36,81,44.4,11,38,28.9,27,29,93.1,12,29,41,18,5,8,14,18
03/03/2023 , POR,ATL,A,L,240,111,41,87,47.1,13,39,33.3,16,20,80,9,25,34,22,11,7,17,15
03/05/2023 , POR,ORL,A,W,240,122,39,83,47,16,47,34,28,32,87.5,9,37,46,27,9,5,17,22
03/06/2023 , POR,DET,A,W,240,110,38,78,48.7,15,33,45.5,19,25,76,5,33,38,28,7,6,11,17
03/08/2023 , POR,BOS,A,L,240,93,30,82,36.6,11,39,28.2,22,27,81.5,6,41,47,18,5,2,15,19
03/10/2023 , POR,PHI,A,L,240,119,42,80,52.5,15,36,41.7,20,30,66.7,5,31,36,24,6,3,9,17
03/12/2023 , POR,NOP,A,L,240,110,43,88,48.9,10,33,30.3,14,20,70,10,36,46,26,10,2,17,21
03/14/2023 , POR,NYK,H,L,240,107,38,99,38.4,17,45,37.8,14,18,77.8,11,27,38,22,8,3,10,19
03/17/2023 , POR,BOS,H,L,240,112,38,79,48.1,14,38,36.8,22,31,71,8,29,37,20,12,4,18,26
03/19/2023 , POR,LAC,H,L,240,102,37,82,45.1,6,29,20.7,22,24,91.7,11,29,40,24,7,9,13,14
03/22/2023 , POR,UTA,A,W,240,127,45,93,48.4,13,41,31.7,24,30,80,7,36,43,28,9,5,8,24
03/24/2023 , POR,CHI,H,L,240,96,37,86,43,6,31,19.4,16,18,88.9,8,23,31,23,10,5,12,14
03/26/2023 , POR,OKC,H,L,240,112,39,82,47.6,14,32,43.8,20,27,74.1,8,29,37,18,5,7,18,22
03/27/2023 , POR,NOP,H,L,240,90,35,90,38.9,7,33,21.2,13,15,86.7,6,23,29,15,6,2,12,16
03/29/2023 , POR,SAC,H,L,240,80,30,93,32.3,9,39,23.1,11,12,91.7,8,37,45,18,5,6,14,15
03/31/2023 , POR,SAC,H,L,240,114,40,85,47.1,19,38,50,15,23,65.2,9,24,33,29,9,6,18,15
04/02/2023 , POR,MIN,A,W,240,107,43,93,46.2,9,30,30,12,20,60,11,31,42,29,12,3,10,26
04/04/2023 , POR,MEM,A,L,240,109,42,97,43.3,14,42,33.3,11,17,64.7,13,36,49,23,7,7,8,18
04/06/2023 , POR,SAS,A,L,240,127,51,96,53.1,10,28,35.7,15,18,83.3,8,28,36,34,7,14,15,22
04/08/2023 , POR,LAC,A,L,240,125,47,89,52.8,14,32,43.8,17,23,73.9,7,27,34,32,8,4,10,20
04/09/2023 , POR,GSW,H,L,240,101,38,95,40,9,35,25.7,16,24,66.7,6,24,30,25,5,3,14,9
10/19/2022 , CHA,SAS,A,W,240,129,48,94,51.1,13,29,44.8,20,23,87,14,37,51,26,7,10,15,20
10/21/2022 , CHA,NOP,H,L,240,112,44,97,45.4,13,34,38.2,11,14,78.6,11,26,37,30,9,4,13,24
10/23/2022 , CHA,ATL,A,W,240,126,47,90,52.2,11,26,42.3,21,30,70,14,38,52,28,7,6,13,24
10/26/2022 , CHA,NYK,A,L,265,131,49,99,49.5,13,31,41.9,20,30,66.7,9,33,42,31,9,5,15,24
10/28/2022 , CHA,ORL,A,L,240,93,33,86,38.4,11,38,28.9,16,24,66.7,10,37,47,21,3,4,14,18
10/29/2022 , CHA,GSW,H,W,265,120,43,102,42.2,10,31,32.3,24,31,77.4,15,40,55,32,2,2,10,14
10/31/2022 , CHA,SAC,H,L,240,108,43,84,51.2,14,29,48.3,8,14,57.1,6,32,38,31,11,6,20,26
11/02/2022 , CHA,CHI,A,L,240,88,36,92,39.1,7,32,21.9,9,16,56.3,13,34,47,22,12,12,16,14
11/04/2022 , CHA,MEM,A,L,240,99,33,86,38.4,8,27,29.6,25,31,80.6,12,29,41,22,11,7,18,17
11/05/2022 , CHA,BKN,H,L,240,94,32,86,37.2,14,42,33.3,16,23,69.6,13,37,50,22,3,6,15,21
11/07/2022 , CHA,WAS,H,L,240,100,42,101,41.6,5,32,15.6,11,16,68.8,17,28,45,27,8,7,10,23
11/09/2022 , CHA,POR,H,L,240,95,34,91,37.4,10,40,25,17,24,70.8,20,22,42,21,10,3,11,22
11/10/2022 , CHA,MIA,A,L,265,112,43,88,48.9,14,39,35.9,12,20,60,8,42,50,23,4,2,20,30
11/12/2022 , CHA,MIA,A,L,240,115,46,90,51.1,9,31,29,14,16,87.5,4,33,37,25,4,3,12,21
11/14/2022 , CHA,ORL,A,W,240,112,42,88,47.7,7,35,20,21,24,87.5,14,23,37,22,15,7,12,23
11/16/2022 , CHA,IND,H,L,240,113,43,94,45.7,12,33,36.4,15,18,83.3,14,30,44,29,8,4,17,23
11/18/2022 , CHA,CLE,A,L,290,122,44,110,40,14,44,31.8,20,24,83.3,17,36,53,24,11,6,14,33
11/20/2022 , CHA,WAS,A,L,240,102,39,100,39,8,32,25,16,23,69.6,15,36,51,19,5,5,13,18
11/23/2022 , CHA,PHI,H,W,240,107,44,92,47.8,6,23,26.1,13,21,61.9,11,33,44,25,8,1,15,15
11/25/2022 , CHA,MIN,H,W,240,110,40,89,44.9,8,25,32,22,32,68.8,15,40,55,24,6,4,17,18
11/28/2022 , CHA,BOS,A,L,240,105,42,86,48.8,11,29,37.9,10,15,66.7,13,24,37,28,7,2,20,14
12/02/2022 , CHA,WAS,H,W,240,117,40,95,42.1,12,29,41.4,25,31,80.6,19,26,45,25,6,3,4,24
12/03/2022 , CHA,MIL,H,L,240,96,34,87,39.1,5,24,20.8,23,26,88.5,9,35,44,15,9,4,14,19
12/05/2022 , CHA,LAC,H,L,240,117,47,98,48,12,34,35.3,11,17,64.7,14,35,49,29,8,4,10,16
12/07/2022 , CHA,BKN,A,L,240,116,47,88,53.4,10,24,41.7,12,23,52.2,10,30,40,25,4,3,11,18
12/09/2022 , CHA,NYK,H,L,240,102,37,84,44,6,26,23.1,22,28,78.6,12,33,45,16,8,6,12,26
12/11/2022 , CHA,PHI,A,L,240,113,38,93,40.9,11,30,36.7,26,30,86.7,15,30,45,21,12,3,15,24
12/14/2022 , CHA,DET,H,L,265,134,47,114,41.2,17,51,33.3,23,29,79.3,17,35,52,21,7,6,5,29
12/16/2022 , CHA,ATL,H,L,240,106,39,98,39.8,15,43,34.9,13,19,68.4,15,28,43,26,8,5,12,25
12/18/2022 , CHA,DEN,A,L,240,115,41,96,42.7,12,38,31.6,21,23,91.3,12,36,48,26,7,7,11,26
12/19/2022 , CHA,SAC,A,W,240,125,49,95,51.6,10,31,32.3,17,23,73.9,11,45,56,26,4,7,14,25
12/21/2022 , CHA,LAC,A,L,240,105,37,92,40.2,9,31,29,22,29,75.9,11,29,40,25,15,2,14,18
12/23/2022 , CHA,LAL,A,W,240,134,52,94,55.3,16,41,39,14,18,77.8,11,30,41,30,11,5,16,21
12/26/2022 , CHA,POR,A,L,240,113,41,103,39.8,12,36,33.3,19,25,76,18,27,45,25,8,3,12,21
12/27/2022 , CHA,GSW,A,L,240,105,38,92,41.3,10,38,26.3,19,25,76,9,38,47,22,6,7,12,20
12/29/2022 , CHA,OKC,H,W,240,121,46,84,54.8,10,32,31.3,19,29,65.5,12,40,52,33,8,11,17,17
12/31/2022 , CHA,BKN,H,L,240,106,38,96,39.6,11,41,26.8,19,21,90.5,14,31,45,28,7,2,12,17
01/02/2023 , CHA,LAL,H,L,240,115,42,93,45.2,11,32,34.4,20,29,69,8,39,47,24,8,7,14,22
01/04/2023 , CHA,MEM,H,L,240,107,38,94,40.4,11,38,28.9,20,24,83.3,10,34,44,25,11,8,12,23
01/06/2023 , CHA,MIL,A,W,240,138,53,102,52,20,48,41.7,12,19,63.2,13,36,49,32,11,3,5,17
01/08/2023 , CHA,IND,A,L,240,111,38,88,43.2,11,33,33.3,24,27,88.9,13,36,49,25,8,4,18,26
01/10/2023 , CHA,TOR,A,L,240,120,47,86,54.7,15,35,42.9,11,15,73.3,6,28,34,33,6,4,9,19
01/12/2023 , CHA,TOR,A,L,240,114,41,77,53.2,13,33,39.4,19,27,70.4,9,33,42,27,6,5,22,30
01/14/2023 , CHA,BOS,H,L,240,106,41,88,46.6,8,27,29.6,16,19,84.2,10,36,46,21,3,2,11,11
01/16/2023 , CHA,BOS,H,L,240,118,41,90,45.6,13,31,41.9,23,30,76.7,13,25,38,26,7,2,5,18
01/18/2023 , CHA,HOU,A,W,240,122,48,96,50,9,36,25,17,25,68,11,26,37,27,14,10,9,20
01/21/2023 , CHA,ATL,A,W,240,122,45,89,50.6,13,34,38.2,19,22,86.4,6,30,36,28,11,2,12,18
01/23/2023 , CHA,UTA,A,L,240,102,38,85,44.7,2,16,12.5,24,34,70.6,11,31,42,22,8,7,14,23
01/24/2023 , CHA,PHX,A,L,240,97,39,96,40.6,6,25,24,13,18,72.2,10,30,40,19,10,5,13,21
01/26/2023 , CHA,CHI,H,W,240,111,39,84,46.4,7,32,21.9,26,31,83.9,6,46,52,24,8,5,14,19
01/29/2023 , CHA,MIA,H,W,240,122,45,83,54.2,15,40,37.5,17,22,77.3,11,36,47,25,6,3,19,18
01/31/2023 , CHA,MIL,A,L,240,115,42,111,37.8,11,39,28.2,20,26,76.9,18,44,62,27,6,6,11,24
02/02/2023 , CHA,CHI,A,L,240,98,39,93,41.9,7,35,20,13,15,86.7,16,29,45,19,6,4,14,15
02/03/2023 , CHA,DET,A,L,240,112,40,90,44.4,9,34,26.5,23,30,76.7,8,29,37,22,16,2,13,20
02/05/2023 , CHA,ORL,H,L,240,113,45,83,54.2,12,33,36.4,11,23,47.8,8,31,39,28,8,6,15,23
02/08/2023 , CHA,WAS,A,L,240,104,39,93,41.9,9,31,29,17,21,81,12,28,40,23,11,5,7,17
02/10/2023 , CHA,BOS,A,L,240,116,45,93,48.4,8,23,34.8,18,26,69.2,11,36,47,26,9,6,13,18
02/11/2023 , CHA,DEN,H,L,240,105,40,85,47.1,8,32,25,17,29,58.6,5,32,37,25,11,8,14,18
02/13/2023 , CHA,ATL,H,W,240,144,53,84,63.1,20,37,54.1,18,23,78.3,3,32,35,36,5,5,17,19
02/15/2023 , CHA,SAS,H,W,240,120,43,96,44.8,14,35,40,20,29,69,15,43,58,26,8,12,15,17
02/24/2023 , CHA,MIN,A,W,240,121,43,92,46.7,10,28,35.7,25,28,89.3,11,41,52,25,10,4,11,17
02/25/2023 , CHA,MIA,H,W,240,108,38,88,43.2,10,31,32.3,22,27,81.5,11,37,48,20,10,2,15,22
02/27/2023 , CHA,DET,H,W,240,117,43,83,51.8,13,26,50,18,22,81.8,7,39,46,24,8,3,16,22
03/01/2023 , CHA,PHX,H,L,240,91,32,88,36.4,9,33,27.3,18,28,64.3,12,36,48,20,3,7,13,17
03/03/2023 , CHA,ORL,H,L,240,106,38,78,48.7,9,24,37.5,21,25,84,8,26,34,25,11,4,21,20
03/05/2023 , CHA,BKN,A,L,240,86,33,88,37.5,8,30,26.7,12,15,80,5,44,49,17,2,3,10,19
03/07/2023 , CHA,NYK,A,W,240,112,42,85,49.4,12,32,37.5,16,21,76.2,10,32,42,27,2,5,10,20
03/09/2023 , CHA,DET,A,W,240,113,43,86,50,8,24,33.3,19,32,59.4,13,31,44,24,11,9,12,18
03/11/2023 , CHA,UTA,H,L,240,111,40,98,40.8,17,40,42.5,14,15,93.3,11,32,43,24,5,14,7,15
03/12/2023 , CHA,CLE,H,L,240,108,41,80,51.3,10,21,47.6,16,22,72.7,7,36,43,25,8,5,19,26
03/14/2023 , CHA,CLE,H,L,240,104,43,76,56.6,6,23,26.1,12,15,80,6,34,40,28,3,8,19,18
03/17/2023 , CHA,PHI,H,L,240,82,29,86,33.7,5,35,14.3,19,26,73.1,7,28,35,20,10,6,13,16
03/20/2023 , CHA,IND,H,W,240,115,41,90,45.6,10,31,32.3,23,32,71.9,10,27,37,26,12,6,11,22
03/23/2023 , CHA,NOP,A,L,240,96,38,83,45.8,9,37,24.3,11,16,68.8,4,34,38,24,8,4,17,17
03/24/2023 , CHA,DAL,A,W,240,117,43,89,48.3,11,28,39.3,20,27,74.1,6,37,43,32,7,4,8,17
03/26/2023 , CHA,DAL,H,W,240,110,39,88,44.3,12,29,41.4,20,24,83.3,14,44,58,27,6,2,14,18
03/28/2023 , CHA,OKC,A,W,240,137,52,94,55.3,14,35,40,19,30,63.3,15,37,52,34,6,7,18,24
03/31/2023 , CHA,CHI,H,L,240,91,35,77,45.5,14,37,37.8,7,10,70,4,32,36,27,3,5,21,21
04/02/2023 , CHA,TOR,H,L,240,108,42,85,49.4,15,31,48.4,9,13,69.2,10,27,37,26,3,4,17,11
04/04/2023 , CHA,TOR,H,L,240,100,36,77,46.8,12,31,38.7,16,19,84.2,6,36,42,27,3,4,17,22
04/07/2023 , CHA,HOU,H,L,240,109,38,88,43.2,13,41,31.7,20,27,74.1,7,34,41,22,10,9,17,21
04/09/2023 , CHA,CLE,A,W,240,106,37,81,45.7,6,32,18.8,26,30,86.7,10,39,49,23,8,5,18,14
10/19/2022 , HOU,ATL,A,L,240,107,42,98,42.9,9,35,25.7,14,15,93.3,15,39,54,25,4,3,15,20
10/21/2022 , HOU,MEM,H,L,240,122,44,93,47.3,16,35,45.7,18,30,60,13,32,45,18,4,6,14,22
10/22/2022 , HOU,MIL,A,L,240,105,36,93,38.7,16,37,43.2,17,22,77.3,15,32,47,20,9,6,12,22
10/24/2022 , HOU,UTA,H,W,240,114,38,90,42.2,11,35,31.4,27,32,84.4,17,30,47,17,7,7,15,20
10/26/2022 , HOU,UTA,A,L,240,101,36,94,38.3,11,40,27.5,18,24,75,14,35,49,19,7,2,19,30
10/28/2022 , HOU,POR,A,L,240,111,40,94,42.6,14,38,36.8,17,21,81,13,26,39,23,10,6,15,18
10/30/2022 , HOU,PHX,A,L,240,109,38,87,43.7,11,34,32.4,22,26,84.6,17,32,49,18,7,1,15,25
10/31/2022 , HOU,LAC,A,L,240,93,34,88,38.6,8,28,28.6,17,23,73.9,7,37,44,17,9,8,13,16
11/02/2022 , HOU,LAC,H,L,240,101,37,88,42,11,38,28.9,16,21,76.2,16,34,50,17,9,5,19,22
11/05/2022 , HOU,MIN,A,L,240,117,40,84,47.6,16,38,42.1,21,31,67.7,12,21,33,27,10,0,22,18
11/07/2022 , HOU,ORL,A,W,240,134,46,87,52.9,24,48,50,18,25,72,14,26,40,31,9,6,20,23
11/09/2022 , HOU,TOR,A,L,240,109,37,84,44,9,35,25.7,26,31,83.9,16,33,49,29,9,7,16,18
11/12/2022 , HOU,NOP,A,L,240,106,40,79,50.6,12,36,33.3,14,18,77.8,10,33,43,24,7,4,26,23
11/14/2022 , HOU,LAC,H,L,240,106,39,86,45.3,9,30,30,19,31,61.3,10,30,40,20,11,3,14,22
11/16/2022 , HOU,DAL,A,W,240,101,35,75,46.7,10,22,45.5,21,24,87.5,9,47,56,21,1,19,20,19
11/18/2022 , HOU,IND,H,L,240,91,29,86,33.7,6,28,21.4,27,32,84.4,14,35,49,15,8,4,17,24
11/20/2022 , HOU,GSW,H,L,240,120,41,90,45.6,15,45,33.3,23,27,85.2,12,33,45,24,13,1,12,12
11/25/2022 , HOU,ATL,H,W,240,128,41,87,47.1,12,35,34.3,34,41,82.9,22,37,59,25,9,4,21,29
11/26/2022 , HOU,OKC,H,W,240,118,45,86,52.3,18,36,50,10,14,71.4,11,42,53,25,9,3,24,19
11/28/2022 , HOU,DEN,A,L,240,113,39,85,45.9,16,44,36.4,19,25,76,12,25,37,25,4,2,17,20
11/30/2022 , HOU,DEN,A,L,240,100,37,88,42,12,41,29.3,14,18,77.8,10,29,39,18,5,6,14,20
12/02/2022 , HOU,PHX,A,W,240,122,40,81,49.4,8,24,33.3,34,43,79.1,13,28,41,19,12,2,16,22
12/03/2022 , HOU,GSW,A,L,240,101,40,91,44,3,28,10.7,18,20,90,14,31,45,17,6,4,15,14
12/05/2022 , HOU,PHI,H,W,290,132,42,94,44.7,14,39,35.9,34,44,77.3,16,35,51,19,9,3,19,27
12/08/2022 , HOU,SAS,A,L,240,109,44,98,44.9,10,29,34.5,11,15,73.3,16,26,42,23,3,4,14,19
12/11/2022 , HOU,MIL,H,W,240,97,40,91,44,6,27,22.2,11,12,91.7,10,39,49,23,11,8,12,17
12/13/2022 , HOU,PHX,H,W,240,111,34,81,42,12,35,34.3,31,34,91.2,17,50,67,16,6,9,22,21
12/15/2022 , HOU,MIA,H,L,240,108,44,94,46.8,9,33,27.3,11,17,64.7,18,33,51,22,10,4,14,19
12/17/2022 , HOU,POR,H,L,240,95,36,90,40,3,29,10.3,20,29,69,18,33,51,19,7,6,15,18
12/19/2022 , HOU,SAS,H,L,240,105,40,94,42.6,5,24,20.8,20,31,64.5,16,25,41,23,13,3,11,16
12/21/2022 , HOU,ORL,H,L,240,110,41,88,46.6,17,43,39.5,11,17,64.7,9,40,49,22,6,4,16,23
12/23/2022 , HOU,DAL,H,L,240,106,37,81,45.7,8,26,30.8,24,28,85.7,12,33,45,26,9,3,14,21
12/26/2022 , HOU,CHI,A,W,240,133,50,90,55.6,17,44,38.6,16,22,72.7,8,37,45,28,7,5,12,15
12/27/2022 , HOU,BOS,A,L,240,102,38,95,40,14,45,31.1,12,14,85.7,13,36,49,24,5,2,13,16
12/29/2022 , HOU,DAL,A,L,240,114,38,86,44.2,12,34,35.3,26,37,70.3,12,36,48,21,5,0,12,23
12/31/2022 , HOU,NYK,H,L,240,88,29,77,37.7,14,46,30.4,16,23,69.6,12,40,52,20,4,6,24,24
01/02/2023 , HOU,DAL,H,L,240,106,38,82,46.3,9,29,31,21,29,72.4,8,38,46,21,4,4,10,28
01/04/2023 , HOU,NOP,A,L,240,108,39,88,44.3,12,38,31.6,18,27,66.7,12,31,43,25,10,4,13,22
01/05/2023 , HOU,UTA,H,L,240,114,38,92,41.3,15,42,35.7,23,26,88.5,14,35,49,19,4,3,14,21
01/08/2023 , HOU,MIN,H,L,240,96,38,89,42.7,11,36,30.6,9,15,60,12,29,41,26,8,7,18,19
01/11/2023 , HOU,SAC,A,L,240,115,44,96,45.8,16,41,39,11,17,64.7,8,40,48,30,7,3,13,23
01/13/2023 , HOU,SAC,A,L,240,114,43,91,47.3,12,37,32.4,16,25,64,12,22,34,23,10,4,15,24
01/15/2023 , HOU,LAC,A,L,240,100,38,84,45.2,7,31,22.6,17,23,73.9,10,29,39,22,8,6,20,17
01/16/2023 , HOU,LAL,A,L,240,132,49,100,49,11,30,36.7,23,31,74.2,17,31,48,28,0,7,8,25
01/18/2023 , HOU,CHA,H,L,240,117,46,91,50.5,10,32,31.3,15,20,75,12,35,47,21,4,5,19,22
01/21/2023 , HOU,MIN,A,L,240,104,38,79,48.1,9,24,37.5,19,33,57.6,15,41,56,24,4,6,21,19
01/23/2023 , HOU,MIN,H,W,240,119,44,88,50,11,30,36.7,20,30,66.7,12,35,47,24,11,5,20,15
01/25/2023 , HOU,WAS,H,L,240,103,42,97,43.3,5,28,17.9,14,20,70,17,40,57,29,5,10,14,15
01/26/2023 , HOU,CLE,H,L,240,95,39,76,51.3,5,21,23.8,12,20,60,10,36,46,24,5,6,22,20
01/28/2023 , HOU,DET,A,W,240,117,44,92,47.8,8,27,29.6,21,27,77.8,16,32,48,20,8,4,17,20
02/01/2023 , HOU,OKC,H,W,240,112,41,94,43.6,7,23,30.4,23,31,74.2,24,41,65,20,6,12,17,20
02/03/2023 , HOU,TOR,H,L,240,111,40,80,50,7,21,33.3,24,33,72.7,6,34,40,22,5,4,13,26
02/04/2023 , HOU,OKC,A,L,240,121,45,89,50.6,10,30,33.3,21,27,77.8,9,25,34,29,4,8,15,18
02/06/2023 , HOU,SAC,H,L,240,120,44,88,50,13,32,40.6,19,24,79.2,11,28,39,27,5,4,13,15
02/08/2023 , HOU,SAC,H,L,240,128,47,86,54.7,10,22,45.5,24,28,85.7,15,29,44,25,4,7,19,21
02/10/2023 , HOU,MIA,A,L,240,95,35,84,41.7,7,30,23.3,18,24,75,10,37,47,23,11,4,16,21
02/13/2023 , HOU,PHI,A,L,240,104,35,86,40.7,6,24,25,28,31,90.3,15,27,42,17,10,2,17,15
02/15/2023 , HOU,OKC,A,L,240,96,30,89,33.7,10,37,27,26,38,68.4,14,33,47,20,5,7,17,33
02/24/2023 , HOU,GSW,A,L,240,101,36,92,39.1,11,35,31.4,18,22,81.8,13,31,44,23,12,3,7,18
02/26/2023 , HOU,POR,A,L,240,114,45,100,45,7,26,26.9,17,25,68,18,30,48,24,7,2,13,26
02/28/2023 , HOU,DEN,H,L,240,112,48,97,49.5,9,31,29,7,10,70,10,30,40,33,5,6,13,16
03/01/2023 , HOU,MEM,H,L,240,99,36,90,40,11,34,32.4,16,25,64,17,32,49,17,4,5,12,18
03/04/2023 , HOU,SAS,A,W,240,122,49,87,56.3,8,23,34.8,16,22,72.7,14,31,45,26,9,5,14,24
03/05/2023 , HOU,SAS,H,W,240,142,52,85,61.2,13,24,54.2,25,29,86.2,6,38,44,29,10,3,12,20
03/07/2023 , HOU,BKN,H,L,240,96,36,83,43.4,7,26,26.9,17,24,70.8,15,33,48,14,6,1,19,22
03/09/2023 , HOU,IND,A,L,265,125,49,107,45.8,6,17,35.3,21,29,72.4,20,38,58,18,6,6,16,22
03/11/2023 , HOU,CHI,H,L,240,111,41,85,48.2,16,34,47.1,13,17,76.5,6,27,33,28,10,3,16,19
03/13/2023 , HOU,BOS,H,W,240,111,40,90,44.4,11,35,31.4,20,27,74.1,15,33,48,27,9,2,10,21
03/15/2023 , HOU,LAL,H,W,240,114,47,89,52.8,8,29,27.6,12,19,63.2,16,35,51,22,5,3,17,29
03/17/2023 , HOU,NOP,H,W,240,114,43,88,48.9,11,32,34.4,17,24,70.8,15,37,52,20,9,3,12,19
03/19/2023 , HOU,NOP,H,L,240,107,31,76,40.8,9,33,27.3,36,38,94.7,8,28,36,15,4,2,12,22
